id,name,year,introduction,picture_path,rating,rating_number
tt1442571,Jin yi wei,2010,A kung fu thriller set during the Ming Dynasty and centered on a secret service agent (Donnie Yen) in the emperor's court who is betrayed and then hunted by his colleagues.,"https://m.media-amazon.com/images/M/MV5BMjgxNjg1Mjg1Ml5BMl5BanBnXkFtZTgwODgyODA1MjE@._V1_UX182_CR0,0,182,268_AL_.jpg",6.4,1
tt0086837,2010: The Year We Made Contact,1984,A joint U.S.-Soviet expedition is sent to Jupiter to learn what happened to the Discovery.,"https://m.media-amazon.com/images/M/MV5BOTU1NDQwZjQtODc2YS00MTE4LWE5YTctMmYwYmNiYTU2MzRmXkEyXkFqcGdeQXVyODU2MDg1NzU@._V1_UX182_CR0,0,182,268_AL_.jpg",6.8,1
tt0020629,All Quiet on the Western Front,1930,A young soldier faces profound disillusionment in the soul-destroying horror of World War I.,"https://m.media-amazon.com/images/M/MV5BMzg2MWQ4MDEtOGZlNi00MTg0LWIwMjQtYWY5NTQwYmUzMWNmXkEyXkFqcGdeQXVyMzg2MzE2OTE@._V1_UX182_CR0,0,182,268_AL_.jpg",8.1,1
tt1985949,Angry Birds,2016,"Find out why the birds are so angry. When an island populated by happy, flightless birds is visited by mysterious green piggies, it's up to three unlikely outcasts - Red, Chuck and Bomb - to figure out what the pigs are up to.","https://m.media-amazon.com/images/M/MV5BMTY3MjU0NDA0OF5BMl5BanBnXkFtZTgwNTc0MTU3OTE@._V1_UY268_CR3,0,182,268_AL_.jpg",6.3,1
tt4853102,Batman: The Killing Joke,2016,"As Batman hunts for the escaped Joker, the Clown Prince of Crime attacks the Gordon family to prove a diabolical point mirroring his own fall into madness.","https://m.media-amazon.com/images/M/MV5BMTdjZTliODYtNWExMi00NjQ1LWIzN2MtN2Q5NTg5NTk3NzliL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.5,1
tt1699513,Jian dang wei ye,2011,A chronicle of the events that led to the founding of the Chinese Communist Party.,"https://m.media-amazon.com/images/M/MV5BM2RkMDRjYWYtMGY1Ni00OTFhLWFjMjUtNDA1NjFkY2ZmMWQzXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_UY268_CR0,0,182,268_AL_.jpg",2.5,1
tt0034583,Casablanca,1942,A cynical nightclub owner protects an old flame and her husband from Nazis in Morocco.,"https://m.media-amazon.com/images/M/MV5BY2IzZGY2YmEtYzljNS00NTM5LTgwMzUtMzM1NjQ4NGI0OTk0XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UX182_CR0,0,182,268_AL_.jpg",8.5,1
tt0068375,Chung Kuo - Cina,1972,"A documentary on China, concentrating mainly on the faces of the people, filmed in the areas they were allowed to visit. The 220 minute version consists of three parts. The first part, ...","https://m.media-amazon.com/images/M/MV5BMTQxNzYxODMwOF5BMl5BanBnXkFtZTcwNTMxMDgyNw@@._V1_UY268_CR4,0,182,268_AL_.jpg",7.7,1
tt1059786,Eagle Eye,2008,"Jerry and Rachel are two strangers thrown together by a mysterious phone call from a woman they have never met. Threatening their lives and family, she pushes Jerry and Rachel into a series of increasingly dangerous situations, using the technology of everyday life to track and control their every move.","https://m.media-amazon.com/images/M/MV5BMjA5MTMzMDMzNl5BMl5BanBnXkFtZTcwMzUwNDUzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.6,1
tt0101862,Father of the Bride,1991,"With his oldest daughter's wedding approaching, a father finds himself reluctant to let go.","https://m.media-amazon.com/images/M/MV5BYzM0YzBmMTUtN2RmZS00YWY5LWFkZTMtMjM1OWU3Nzk4ZjI1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",6.5,1
tt0113041,Father of the Bride Part II,1995,"George Banks must deal not only with the pregnancy of his daughter, but also with the unexpected pregnancy of his wife.","https://m.media-amazon.com/images/M/MV5BOTEyNzg5NjYtNDU4OS00MWYxLWJhMTItYWU4NTkyNDBmM2Y0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",6,1
tt0260987,Jia fang yi fang,1997,"Four friends come up with an unusual idea to make some money and have fun doing it. For a small fee, they will impersonate and act out any character role for their customers. In the course ...","https://m.media-amazon.com/images/M/MV5BMjZhNmI3NmMtYTAwYi00N2E1LWIwNGEtOTUzNzk1NDIwNGEwXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UY268_CR2,0,182,268_AL_.jpg",7.3,1
tt0199354,Bu jian bu san,1998,Two people from Beijing working in Los Angeles whose paths constantly cross in a foreign city attempt to balance work with friendship/love in spite of mounting disasters each time they meet.,"https://m.media-amazon.com/images/M/MV5BNGU1MzJmMjMtMjcyMi00NmNkLWJkNDEtZWNhMWJhY2YxNjk4XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_UY268_CR4,0,182,268_AL_.jpg",7.2,1
tt0276329,Mei wan mei liao,1999,The honest and kind taxi driver Han Dong rent his car to the boss of a travel agency Ruan Dawei all year long. However Ruan defaults his overdue 90000-yuan rental to Han all the time for a ...,"https://m.media-amazon.com/images/M/MV5BMWUxMjEzMjEtOTQ3MS00Yjg4LWI4NjQtNzA0YThlMDBjZGM4XkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UX182_CR0,0,182,268_AL_.jpg",6.8,1
tt0371746,Iron Man,2008,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.","https://m.media-amazon.com/images/M/MV5BMTczNTI2ODUwOF5BMl5BanBnXkFtZTcwMTU0NTIzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.9,1
tt1228705,Iron Man 2,2010,"With the world now aware of his identity as Iron Man, Tony Stark must contend with both his declining health and a vengeful mad man with ties to his father's legacy.","https://m.media-amazon.com/images/M/MV5BMTM0MDgwNjMyMl5BMl5BanBnXkFtZTcwNTg3NzAzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",7,1
tt1300854,Iron Man 3,2013,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.","https://m.media-amazon.com/images/M/MV5BMjE5MzcyNjk1M15BMl5BanBnXkFtZTcwMjQ4MjcxOQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",7.2,1
tt0120731,La leggenda del pianista sull'oceano,1998,"A baby boy, discovered in 1900 on an ocean liner, grows into a musical prodigy, never setting foot on land.","https://m.media-amazon.com/images/M/MV5BNjhiNDIyNzAtMzA2MC00OTk4LTljNzQtZDZhMTdlMzdmM2FlXkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_UY268_CR2,0,182,268_AL_.jpg",8.1,1
tt4440036,Shi gu,2015,A man's epic 14 year search for his son crosses paths with another man who shares a similar story.,"https://m.media-amazon.com/images/M/MV5BY2RiNmE1ZGItNThkNC00Njc4LTljMTUtZmU4ZTBkMGQ0MDEyXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UY268_CR5,0,182,268_AL_.jpg",6.4,1
tt0095655,Moonwalker,1988,"Anthology movie by, and starring, Michael Jackson in his prime, combining a number of music videos from his bestselling ""Bad"" album with a fantasy tale of Michael's confrontation with a ruthless drug dealer known as Mr. Big (Joe Pesci).","https://m.media-amazon.com/images/M/MV5BNDM4ZDcxM2QtMTEyNC00OWJhLTkyMjUtYzg4MzRhMTBiNzE1XkEyXkFqcGdeQXVyMjY3MjUzNDk@._V1_UX182_CR0,0,182,268_AL_.jpg",6.1,1
tt0213149,Pearl Harbor,2001,A tale of war and romance mixed in with history. The story follows two lifelong friends and a beautiful nurse who are caught up in the horror of an infamous Sunday morning in 1941.,"https://m.media-amazon.com/images/M/MV5BMTQ3MDc0MDc1NF5BMl5BanBnXkFtZTYwODI1ODY2._V1_UX182_CR0,0,182,268_AL_.jpg",6.1,1
tt2488496,Star Wars: The Force Awakens,2015,"Three decades after the Empire's defeat, a new threat arises in the militant First Order. Stormtrooper defector Finn and the scavenger Rey are caught up in the Resistance's search for the missing Luke Skywalker.","https://m.media-amazon.com/images/M/MV5BOTAzODEzNDAzMl5BMl5BanBnXkFtZTgwMDU1MTgzNzE@._V1_UX182_CR0,0,182,268_AL_.jpg",8,1
tt0074292,The Cassandra Crossing,1976,Passengers on a European train have been exposed to a deadly disease. Nobody will let them off the train. So what happens next?,"https://m.media-amazon.com/images/M/MV5BZWNkYjhhNzUtMzBiYi00OWE2LTgxMDUtYzdjMDcxZTEyODUzXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",6.4,1
tt0075950,The Domino Principle,1977,"A Vietnam War veteran, imprisoned for murder, is offered his freedom if he accepts to undertake a contract killing for a shady organization.","https://m.media-amazon.com/images/M/MV5BNmM4N2FkZmUtMDMxMy00ZmQ1LTk5OGMtYTkzMmE5ZDExY2RjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UY268_CR10,0,182,268_AL_.jpg",5.7,1
tt1410063,Jin ling shi san chai,2011,"An American finds refuge during the 1937 Japanese invasion of Nanking in a church with a group of women. Posing as a priest, he attempts to lead the women to safety.","https://m.media-amazon.com/images/M/MV5BMjE3OTUzODA3Ml5BMl5BanBnXkFtZTcwNDk5NTUyNw@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.6,1
tt0903624,The Hobbit: An Unexpected Journey,2012,"A reluctant Hobbit, Bilbo Baggins, sets out to the Lonely Mountain with a spirited group of dwarves to reclaim their mountain home, and the gold within it from the dragon Smaug.","https://m.media-amazon.com/images/M/MV5BMTcwNTE4MTUxMl5BMl5BanBnXkFtZTcwMDIyODM4OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.9,1
tt1170358,The Hobbit: The Desolation of Smaug,2013,"The dwarves, along with Bilbo Baggins and Gandalf the Grey, continue their quest to reclaim Erebor, their homeland, from Smaug. Bilbo Baggins is in possession of a mysterious and magical ring.","https://m.media-amazon.com/images/M/MV5BMzU0NDY0NDEzNV5BMl5BanBnXkFtZTgwOTIxNDU1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",7.8,1
tt2310332,The Hobbit: The Battle of the Five Armies,2014,Bilbo and company are forced to engage in a war against an array of combatants and keep the Lonely Mountain from falling into the hands of a rising darkness.,"https://m.media-amazon.com/images/M/MV5BODAzMDgxMDc1MF5BMl5BanBnXkFtZTgwMTI0OTAzMjE@._V1_UX182_CR0,0,182,268_AL_.jpg",7.4,1
tt3040964,The Jungle Book,2016,"After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther Bagheera and free-spirited bear Baloo.","https://m.media-amazon.com/images/M/MV5BMTc3NTUzNTI4MV5BMl5BanBnXkFtZTgwNjU0NjU5NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",7.4,1
tt0120744,The Man in the Iron Mask,1998,The cruel King Louis XIV of France has a secret twin brother who he keeps imprisoned. Can the twin be substituted for the real king?,"https://m.media-amazon.com/images/M/MV5BZjM2YzcxMmQtOTc2Mi00YjdhLWFlZjUtNmFmMDQzYzU2YTk5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.5,1
tt0082153,Cha shou,1981,"Philip Kwok (Lizard venom) plays a repentant killer who vows to destroy the masked gang of which he was a member. A young fighter and his martial arts brothers (incl Chiang Sheng, venom ...","https://m.media-amazon.com/images/M/MV5BMTlmYjI4MDAtMThlZC00NmVlLWFiN2ItMTQzODM3ZjYyMjU1XkEyXkFqcGdeQXVyMjAyNTEwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.2,1
tt0133093,The Matrix,1999,A computer hacker learns from mysterious rebels about the true nature of his reality and his role in the war against its controllers.,"https://m.media-amazon.com/images/M/MV5BNzQzOTk3OTAtNDQ0Zi00ZTVkLWI0MTEtMDllZjNkYzNjNTc4L2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg",8.7,1
tt0242653,The Matrix Revolutions,2003,The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.,"https://m.media-amazon.com/images/M/MV5BNzNlZTZjMDctZjYwNi00NzljLWIwN2QtZWZmYmJiYzQ0MTk2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.7,1
tt0045061,The Quiet Man,1952,"A retired American boxer returns to the village of his birth in Ireland, where he finds love.","https://m.media-amazon.com/images/M/MV5BMWM1ZDhlM2MtNDNmMi00MDk4LTg5MjgtODE4ODk1MjYxOTIwXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg",7.8,1
tt0120382,The Truman Show,1998,An insurance salesman/adjuster discovers his entire life is actually a television show.,"https://m.media-amazon.com/images/M/MV5BMDIzODcyY2EtMmY2MC00ZWVlLTgwMzAtMjQwOWUyNmJjNTYyXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",8.1,1
tt0108394,Three Colors: Blue,1993,A woman struggles to find a way to live her life after the death of her husband and child.,"https://m.media-amazon.com/images/M/MV5BZGJhNDdmMWMtNzZiYy00MmFiLThjNmUtYTE1ZjRkNjdjYmQ5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY268_CR3,0,182,268_AL_.jpg",8,1
tt0111507,Three Colors: White,1994,"After his wife divorces him, a Polish immigrant plots to get even with her.","https://m.media-amazon.com/images/M/MV5BNTliYTI1YTctMTE0Mi00NDM0LThjZDgtYmY3NGNiODBjZjAwXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg",7.7,1
tt0111495,Three Colors: Red,1994,A model discovers her neighbor is keen on invading people's privacy.,"https://m.media-amazon.com/images/M/MV5BYTg1MmNiMjItMmY4Yy00ZDQ3LThjMzYtZGQ0ZTQzNTdkMGQ1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",8.1,1
tt0141926,U-571,2000,A German submarine is boarded by disguised American submariners trying to capture their Enigma cipher machine.,"https://m.media-amazon.com/images/M/MV5BMDE0YzUwMzMtY2NhZS00OGYxLWFhOWItN2ZlZThjOTA0NDQ4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",6.6,1
tt2948356,Zootopia,2016,"In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.","https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",8,1
tt0099810,The Hunt for Red October,1990,"In November 1984, the Soviet Union's best submarine captain in their newest sub violates orders and heads for the U.S. Is he trying to defect or to start a war?","https://m.media-amazon.com/images/M/MV5BY2Y5NWVjMmQtMWRmOC00ZTg3LWI3YWQtZGI2MWUwNWQ4OWQ2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",7.6,1
tt2395427,Avengers: Age of Ultron,2015,"When Tony Stark and Bruce Banner try to jump-start a dormant peacekeeping program called Ultron, things go horribly wrong and it's up to Earth's mightiest heroes to stop the villainous Ultron from enacting his terrible plan.","https://m.media-amazon.com/images/M/MV5BMTM4OGJmNWMtOTM4Ni00NTE3LTg3MDItZmQxYjc4N2JhNmUxXkEyXkFqcGdeQXVyNTgzMDMzMTg@._V1_UX182_CR0,0,182,268_AL_.jpg",7.4,1
tt4561026,3-D Rarities,2015,"In commemoration of the centennial of 3-D motion pictures, we present 3-D RARITIES. It has taken over 30 years for the 3-D Film Archive to assemble and restore the material in this ...","https://m.media-amazon.com/images/M/MV5BMjEzODc2NDk0Ml5BMl5BanBnXkFtZTgwOTg4MTQxNTE@._V1_UX182_CR0,0,182,268_AL_.jpg",8,1
tt0083866,E.T. the Extra-Terrestrial,1982,A troubled child summons the courage to help a friendly alien escape Earth and return to his home world.,"https://m.media-amazon.com/images/M/MV5BMTQ2ODFlMDAtNzdhOC00ZDYzLWE3YTMtNDU4ZGFmZmJmYTczXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",7.9,1
tt0848228,The Avengers,2012,Earth's mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.,"https://m.media-amazon.com/images/M/MV5BNDYxNjQyMjAtNTdiOS00NGYwLWFmNTAtNThmYjU5ZGI2YTI1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg",8.1,1
tt0332452,Troy,2004,"An adaptation of Homer's great epic, the film follows the assault on Troy by the united Greek forces and chronicles the fates of the men involved.","https://m.media-amazon.com/images/M/MV5BMTk5MzU1MDMwMF5BMl5BanBnXkFtZTcwNjczODMzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.2,1
tt2909116,Le dernier loup,2015,"During China's Cultural Revolution, a young urban student is sent to live with Mongolian herders, where he adopts a wolf cub.","https://m.media-amazon.com/images/M/MV5BMjczNTE2Mzc3M15BMl5BanBnXkFtZTgwNTQzOTY2NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",6.7,1
tt3385516,X-Men: Apocalypse,2016,"After the re-emergence of the world's first mutant, the world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.","https://m.media-amazon.com/images/M/MV5BMjU1ODM1MzYxN15BMl5BanBnXkFtZTgwOTA4NDE2ODE@._V1_UX182_CR0,0,182,268_AL_.jpg",7,1
tt0097443,The Gods Must Be Crazy II,1989,"6 people comically meet in the Kalahari desert: a female NYC lawyer flying with a local zoologist/pilot in a mini-plane, a Cuban and an African soldier taking each other POW, a Boer elephant poacher and a bushman looking for his 2 sons.","https://m.media-amazon.com/images/M/MV5BYzg5OTczM2QtNjgxOC00NjZkLTllZDAtMjViYjJjNzE3NDJmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",6.9,1
tt2297031,TimeScapes,2012,"TimeScapes is the debut film from award-winning cinematographer and director Tom Lowe. The non-narrative film features stunning slow-motion and timelapse cinematography of the landscapes, people, and wildlife of the American South West.","https://m.media-amazon.com/images/M/MV5BMTg3NDc4ODE3MF5BMl5BanBnXkFtZTcwOTk3NjU4Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.8,1
tt0319262,The Day After Tomorrow,2004,"Jack Hall, paleoclimatologist, must make a daring trek from Washington, D.C. to New York City, to reach his son, trapped in the cross-hairs of a sudden international storm which plunges the planet into a new Ice Age.","https://m.media-amazon.com/images/M/MV5BMTU1NTA3NzMwOV5BMl5BanBnXkFtZTcwNzEzMTEzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.4,1
tt0099785,Home Alone,1990,An eight-year-old troublemaker must protect his house from a pair of burglars when he is accidentally left home alone by his family during Christmas vacation.,"https://m.media-amazon.com/images/M/MV5BMzFkM2YwOTQtYzk2Mi00N2VlLWE3NTItN2YwNDg1YmY0ZDNmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg",7.5,1
tt0104431,Home Alone 2: Lost in New York,1992,"One year after Kevin McCallister was left home alone and had to defeat a pair of bumbling burglars, he accidentally finds himself stranded in New York City - and the same criminals are not far behind.","https://m.media-amazon.com/images/M/MV5BNDI1MzM0Y2YtYmIyMS00ODE3LTlhZjEtZTUyNmEzMTNhZWU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",6.7,1
tt0110413,Lxc3xa9on: The Professional,1994,"Mathilda, a 12-year-old girl, is reluctantly taken in by Lxc3xa9on, a professional assassin, after her family is murdered. Lxc3xa9on and Mathilda form an unusual relationship, as she becomes his protxc3xa9gxc3xa9e and learns the assassin's trade.","https://m.media-amazon.com/images/M/MV5BZDAwYTlhMDEtNTg0OS00NDY2LWJjOWItNWY3YTZkM2UxYzUzXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UY268_CR4,0,182,268_AL_.jpg",8.6,1
tt1436562,Rio,2011,"When Blu, a domesticated macaw from small-town Minnesota, meets the fiercely independent Jewel, he takes off on an adventure to Rio de Janeiro with the bird of his dreams.","https://m.media-amazon.com/images/M/MV5BMTU2MDY3MzAzMl5BMl5BanBnXkFtZTcwMTg0NjM5NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.9,1
tt2357291,Rio 2,2014,"It's a jungle out there for Blu, Jewel and their three kids after they're hurtled from Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel, and meets his father-in-law.","https://m.media-amazon.com/images/M/MV5BMTgzMDczMDYzNl5BMl5BanBnXkFtZTgwMzk2MDIwMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",6.3,1
tt0362227,The Terminal,2004,"An Eastern European tourist unexpectedly finds himself stranded in JFK airport, and must take up temporary residence there.","https://m.media-amazon.com/images/M/MV5BMTM1MTIwNTMxOF5BMl5BanBnXkFtZTcwNjIxMjQyMw@@._V1_UY268_CR8,0,182,268_AL_.jpg",7.3,1
tt0375568,Astro Boy,2009,"When an android replica of a boy is rejected by his aggrieved creator, he goes off to find his own identity in an adventure that would make him the greatest hero of his time.","https://m.media-amazon.com/images/M/MV5BMTI5NTEwNTcxMl5BMl5BanBnXkFtZTcwMDEyMTE4Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.3,1
tt0317219,Cars,2006,"A hot-shot race-car named Lightning McQueen gets waylaid in Radiator Springs, where he finds the true meaning of friendship and family.","https://m.media-amazon.com/images/M/MV5BMTg5NzY0MzA2MV5BMl5BanBnXkFtZTYwNDc3NTc2._V1_UX182_CR0,0,182,268_AL_.jpg",7.1,1
tt1216475,Cars 2,2011,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,"https://m.media-amazon.com/images/M/MV5BMTUzNTc3MTU3M15BMl5BanBnXkFtZTcwMzIxNTc3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.2,1
tt0326905,The Great Raid,2005,"Taking place towards the end of WWII, 500 American Soldiers have been entrapped in a camp for 3 years. Beginning to give up hope they will ever be rescued, a group of Rangers goes on a dangerous mission to try and save them.","https://m.media-amazon.com/images/M/MV5BMjExMTEzODI3Nl5BMl5BanBnXkFtZTcwNjA1NzAzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.7,1
